PassengerId,Pclass,Survived,Name,Sex,Age
8677,1,1,"Brown, Mrs. Michelle",female,18.6
8678,1,0,"Yang, Major. Mark",male,67.8
8679,1,1,"Anderson, Sir. Kenneth",male,72.9
8680,2,0,"Olson, Major. Gregory",male,6.1
8681,1,0,"Hunter, Rev. John",male,37.2
8682,3,0,"Lambert, Col. Wesley",male,23.9
8683,1,1,"Peterson, Rev. James",male,29.7
8684,1,0,"Roberts, Mr. Austin",male,48.9
8685,1,0,"Macias, Rev. Jon",male,40.7
8686,2,0,"Moore, Lady. Pamela",female,12.4
8687,2,0,"Gilmore, Dr. Gabriel",male,52.4
8688,3,0,"Williams, Dr. Kimberly",female,0.5
8689,1,1,"Tran, Dr. William",male,11.4
8690,3,1,"Jones, Mr. Tyler",male,30.2
8691,2,0,"Mitchell, Major. Evan",male,18.5
8692,1,1,"Morgan, Sir. Brett",male,58.8
8693,1,1,"Robertson, Dr. Timothy",male,29.8
8694,3,0,"Wilkinson, Major. Aaron",male,15.6
8695,1,1,"Caldwell, Sir. Jason",male,53.5
8696,1,0,"Mahoney, Dr. Chloe",female,35.5
8697,3,0,"Strong, Col. Douglas",male,23.7
8698,2,0,"Hale, Col. Eric",male,26.4
8699,3,1,"Juarez, Lady. Andrea",female,17.4
8700,1,1,"Gonzales, Rev. Michael",male,26.7
8701,1,1,"Berry, Dr. Steven",male,55.5
8702,3,0,"Ramos, Mr. Chad",male,15.0
8703,1,1,"Beck, Countess. Ashley",female,47.8
8704,2,1,"Perez, Mrs. Michelle",female,0.5
8705,1,1,"Baker, Mrs. Diana",female,41.5
8706,1,0,"Young, Rev. James",male,29.3
8707,2,1,"Butler, Dr. David",male,56.9
8708,1,1,"Myers, Lady. Sabrina",female,37.9
8709,3,0,"Collins, Major. Jesus",male,7.9
8710,1,1,"Davis, Miss. Colleen",female,27.7
8711,1,0,"Griffin, Mr. James",male,28.8
8712,1,0,"Bruce, Rev. Kyle",male,51.8
8713,1,1,"Brown, Major. Oscar",male,50.0
8714,2,1,"Carney, Lady. Stacy",female,26.6
8715,3,0,"Brady, Major. Zachary",male,24.0
8716,1,1,"Allen, Dr. Shawn",male,65.5
8717,1,0,"Black, Dr. James",male,7.7
8718,1,1,"Griffin, Miss. Susan",female,36.6
8719,3,0,"Patton, Countess. Jamie",female,18.3
8720,1,0,"Montgomery, Rev. Christopher",male,0.3
8721,2,0,"Clark, Rev. Brandon",male,46.8
8722,2,1,"Butler, Major. George",male,46.6
8723,1,1,"Gonzalez, Countess. Krista",female,33.4
8724,1,1,"Bautista, Miss. Rebecca",female,12.5
8725,3,0,"Alexander, Major. Willie",male,20.7
8726,1,1,"Larson, Major. Mark",male,69.4
8727,1,0,"Allen, Col. Chris",male,50.9
8728,1,0,"Bishop, Major. Bryan",male,23.3
8729,1,1,"Brown, Lady. Heather",female,19.4
8730,2,0,"Powell, Dr. Anthony",male,53.7
8731,2,0,"Evans, Col. Eric",male,42.9
8732,3,0,"Black, Col. Joseph",male,27.1
8733,2,1,"Smith, Dr. Deanna",female,36.7
8734,1,1,"Thomas, Miss. Cassandra",female,29.4
8735,1,1,"Lynch, Dr. Doris",female,42.6
8736,1,0,"Williams, Rev. Ryan",male,21.3
8737,2,1,"Baker, Dr. Kristi",female,4.6
8738,2,0,"Smith, Mr. Michael",male,16.0
8739,2,0,"Allison, Sir. Jeffrey",male,30.4
8740,3,1,"Howard, Countess. Jamie",female,14.5
8741,1,0,"Mccarthy, Col. Christopher",male,38.5
8742,3,0,"Torres, Col. Johnny",male,33.6
8743,1,0,"Phillips, Major. Randall",male,36.0
8744,1,1,"Vasquez, Miss. Amanda",female,46.2
8745,1,1,"King, Sir. Roy",male,66.6
8746,3,0,"Jackson, Col. Jared",male,21.2
8747,3,0,"Hogan, Mr. Ronald",male,30.5
8748,1,1,"Roberson, Lady. Anita",female,36.9
8749,1,0,"Lowe, Rev. Anthony",male,28.3
8750,1,1,"Page, Countess. Crystal",female,8.7
8751,1,1,"Hudson, Lady. Heather",female,43.6
8752,1,1,"Tate, Mr. Chris",male,58.0
8753,1,1,"Potter, Mrs. Lisa",female,17.0
8754,1,1,"Bailey, Dr. Julie",female,37.7
8755,3,0,"Jackson, Major. Seth",male,5.9
8756,3,0,"Ross, Major. Michael",male,40.5
8757,2,1,"Nguyen, Miss. Angela",female,34.9
8758,2,0,"Hayes, Rev. Brian",male,47.5
8759,3,0,"Campbell, Sir. Kevin",male,5.7
8760,1,0,"Thomas, Mr. Michael",male,24.4
8761,2,0,"Patterson, Col. Kevin",male,32.9
8762,1,1,"Alvarado, Mr. Walter",male,38.5
8763,1,0,"Pacheco, Col. Dwayne",male,60.7
8764,1,0,"Murphy, Major. Kevin",male,31.2
8765,1,0,"Mccoy, Dr. Richard",male,39.7
8766,2,0,"Harris, Major. Keith",male,16.3
8767,2,0,"Martin, Sir. James",male,28.8
8768,1,1,"Arias, Sir. Joshua",male,33.1
8769,2,0,"Aguilar, Major. Ryan",male,43.9
8770,2,1,"Arnold, Countess. Valerie",female,45.2
8771,2,1,"Wright, Dr. Angela",female,27.1
8772,3,1,"Schultz, Dr. Sharon",female,8.0
8773,1,1,"Knox, Countess. Cheryl",female,51.3
8774,2,0,"Martin, Col. Peter",male,57.3
8775,1,0,"Berger, Col. Joseph",male,42.7
8776,2,0,"Smith, Mr. Christopher",male,16.9
8777,2,1,"Guzman, Col. Caleb",male,34.9
8778,1,0,"Thompson, Mr. Timothy",male,38.3
8779,3,1,"Ferguson, Sir. Clayton",male,27.1
8780,1,0,"Bailey, Sir. Tyrone",male,43.8
8781,1,1,"Tanner, Col. Kevin",male,39.7
8782,3,0,"Allen, Dr. Kaitlyn",female,6.2
8783,1,0,"Burke, Dr. Christopher",male,49.3
8784,3,0,"James, Dr. Christina",female,19.4
8785,3,0,"Burgess, Major. James",male,37.3
8786,2,1,"Turner, Countess. Sarah",female,31.5
8787,1,0,"Howard, Mr. Justin",male,46.9
8788,1,0,"Alvarado, Sir. William",male,33.9
8789,2,0,"Lee, Col. Justin",male,26.2
8790,1,0,"Mitchell, Major. Paul",male,59.2
8791,2,1,"Powers, Mrs. Kristen",female,41.8
8792,3,0,"Scott, Rev. Carlos",male,27.5
8793,3,0,"Hancock, Mr. Bryan",male,10.9
8794,1,1,"Smith, Dr. Tamara",female,55.6
8795,1,0,"Young, Col. Cameron",male,51.2
8796,1,0,"Shelton, Mr. Marcus",male,50.1
8797,2,0,"Lee, Rev. Tony",male,25.9
8798,2,1,"Watkins, Col. Ivan",male,45.2
8799,2,1,"Leach, Lady. Sydney",female,22.9
8800,1,1,"Castillo, Miss. Jennifer",female,49.7
8801,1,0,"Decker, Rev. Kyle",male,26.7
8802,1,0,"Aguilar, Major. Benjamin",male,26.2
8803,2,1,"Mendoza, Miss. Laura",female,17.5
8804,1,1,"Blankenship, Countess. Sarah",female,48.1
8805,2,0,"West, Rev. Blake",male,12.7
8806,1,0,"Gould, Rev. Patrick",male,44.2
8807,1,0,"Rangel, Major. Christopher",male,23.8
8808,3,1,"Baker, Mrs. Ann",female,34.9
8809,1,0,"Petersen, Mr. Dan",male,21.4
8810,1,0,"Jordan, Major. Carl",male,54.2
8811,3,0,"Franklin, Rev. Jeremy",male,41.7
8812,3,0,"Henderson, Dr. Michaela",female,29.0
8813,1,0,"Johnston, Rev. Patrick",male,35.0
8814,2,0,"Briggs, Dr. Tony",male,32.9
8815,2,1,"Ellis, Rev. Bernard",male,26.6
8816,1,1,"Henderson, Lady. Jacqueline",female,45.3
8817,1,0,"Delgado, Major. Andrew",male,4.3
8818,3,0,"Harrison, Mr. Michael",male,38.3
8819,1,1,"Adams, Lady. Michelle",female,25.4
8820,2,1,"Edwards, Dr. Shelby",female,6.2
8821,3,0,"Logan, Sir. James",male,10.4
8822,3,0,"Fitzgerald, Col. Dylan",male,21.7
8823,1,1,"Hernandez, Sir. David",male,15.2
8824,1,1,"King, Dr. Calvin",male,29.6
8825,1,0,"Bentley, Dr. Christopher",male,18.5
8826,1,0,"Wright, Col. Michael",male,22.9
8827,1,1,"Henderson, Col. Gerald",male,52.5
8828,2,0,"Ross, Rev. Angel",male,32.6
8829,3,1,"Bryant, Countess. Amy",female,32.6
8830,3,1,"Foster, Lady. Karina",female,28.3
8831,1,0,"Dominguez, Mr. William",male,40.7
8832,1,0,"Valdez, Dr. Kyle",male,29.5
8833,1,0,"Sellers, Mr. Ryan",male,34.4
8834,1,1,"Kelly, Mrs. Stephanie",female,47.7
8835,3,0,"Marshall, Sir. Robert",male,33.3
8836,2,0,"Morrow, Mr. Nathan",male,43.5
8837,2,1,"Morrison, Mrs. Stephanie",female,34.4
8838,1,1,"Rivera, Mrs. Angela",female,56.7
8839,2,0,"Hernandez, Major. Vernon",male,36.9
8840,1,0,"Morales, Major. Christopher",male,62.5
8841,1,0,"Harris, Dr. Marcus",male,56.3
8842,1,1,"Tapia, Col. Paul",male,47.1
8843,2,0,"Gonzalez, Col. Thomas",male,44.2
8844,1,0,"Haney, Dr. David",male,48.3
8845,1,1,"Blevins, Rev. James",male,24.1
8846,1,1,"Craig, Miss. Mary",female,37.4
8847,3,0,"Hendricks, Mrs. Crystal",female,23.2
8848,1,0,"Garcia, Major. Christopher",male,20.6
8849,1,1,"Johnson, Dr. Christine",female,16.4
8850,1,1,"Jones, Sir. Timothy",male,48.5
8851,1,1,"Gray, Dr. Courtney",female,37.5
8852,2,0,"Farmer, Col. Michael",male,32.5
8853,2,0,"Jones, Col. Caleb",male,62.2
8854,2,1,"Cohen, Dr. Gabriela",female,34.1
8855,2,1,"Scott, Miss. Sarah",female,28.2
8856,2,0,"Patterson, Rev. Kyle",male,25.1
8857,1,1,"Thomas, Mrs. Katherine",female,32.8
8858,1,0,"Doyle, Dr. Richard",male,48.9
8859,1,1,"Howell, Col. Aaron",male,40.5
8860,1,0,"Floyd, Rev. Paul",male,27.3
8861,1,1,"Ellis, Mr. Joseph",male,40.8
8862,2,0,"Hall, Col. Bryan",male,12.7
8863,1,0,"Bass, Rev. Jose",male,28.0
8864,1,0,"Shields, Rev. Andrew",male,46.9
8865,1,1,"Wiley, Mrs. Meghan",female,45.8
8866,1,0,"Flores, Mr. Anthony",male,61.6
8867,1,1,"Lewis, Dr. Rhonda",female,31.5
8868,1,0,"Trujillo, Dr. Juan",male,42.3
8869,2,1,"Bailey, Mrs. Kelsey",female,49.4
8870,2,0,"Baker, Lady. Sheri",female,38.9
8871,2,1,"Holland, Lady. Janice",female,11.8
8872,3,0,"Espinoza, Mr. Jeremy",male,47.9
8873,3,1,"Smith, Mrs. Lisa",female,21.7
8874,3,0,"Hogan, Dr. Steven",male,38.3
8875,3,0,"Kemp, Miss. Elizabeth",female,23.8
8876,3,0,"Williams, Mr. Leonard",male,4.4
8877,2,0,"Manning, Mr. Andrew",male,38.9
8878,1,0,"Whitaker, Dr. William",male,39.0
8879,3,0,"Garcia, Major. Manuel",male,25.7
8880,1,1,"Morrison, Lady. Amber",female,18.5
8881,1,1,"Joseph, Col. Lee",male,29.0
8882,1,1,"Delacruz, Major. Patrick",male,55.6
8883,2,1,"Mullins, Mrs. Sherri",female,21.4
8884,1,0,"Roach, Dr. Samuel",male,57.3
8885,1,1,"Woods, Lady. Kathryn",female,28.0
8886,1,0,"Stevens, Sir. James",male,23.2
8887,2,0,"Riggs, Mr. Jimmy",male,36.9
8888,1,1,"Graves, Dr. Tony",male,45.0
8889,1,1,"Brooks, Col. Thomas",male,48.9
8890,3,0,"Turner, Mr. George",male,29.8
8891,2,1,"Wood, Miss. Alexandria",female,0.2
8892,1,1,"Ortiz, Mrs. Mallory",female,42.9
8893,3,0,"Morrow, Sir. Tyler",male,39.9
8894,1,0,"Meyer, Rev. Vincent",male,47.5
8895,1,0,"Carter, Rev. Trevor",male,46.3
8896,3,1,"White, Dr. Deanna",female,11.7
8897,1,1,"Williams, Mrs. Sherry",female,26.3
8898,2,1,"Patton, Miss. Megan",female,27.0
8899,1,0,"Sherman, Rev. Ruben",male,50.2
8900,1,1,"West, Rev. Travis",male,47.0
8901,1,0,"Lynch, Dr. Elizabeth",female,37.8
8902,1,1,"Arnold, Rev. Hunter",male,33.4
8903,1,1,"Hancock, Mrs. Megan",female,36.1
8904,2,1,"Graham, Countess. Susan",female,12.7
8905,3,0,"Miller, Sir. Aaron",male,0.3
8906,1,1,"Chen, Dr. Kevin",male,74.6
8907,1,1,"Jones, Miss. Vanessa",female,25.7
8908,3,0,"Warren, Sir. Jesse",male,38.8
8909,1,1,"Phillips, Mr. Daniel",male,22.2
8910,3,0,"Mullen, Rev. Jose",male,32.9
8911,1,1,"James, Mrs. Regina",female,50.3
8912,1,0,"Graham, Rev. Anthony",male,25.4
8913,1,0,"Brandt, Major. Samuel",male,49.5
8914,1,1,"Garcia, Miss. Rose",female,28.3
8915,3,0,"Jones, Mrs. Cheryl",female,37.5
8916,1,1,"Tucker, Dr. Megan",female,17.5
8917,1,0,"Newman, Rev. Alexander",male,62.9
8918,2,0,"Herrera, Col. Derek",male,8.8
8919,3,0,"Andrews, Sir. Zachary",male,37.1
8920,3,0,"Stephenson, Mr. Terry",male,15.9
8921,3,1,"Rosario, Major. Frank",male,6.3
8922,3,1,"Marsh, Lady. Pamela",female,0.1
8923,3,1,"Sims, Countess. Jacqueline",female,5.6
8924,1,1,"Holmes, Dr. Andrea",female,14.9
8925,1,1,"Torres, Dr. April",female,35.5
8926,3,1,"Fisher, Dr. Denise",female,18.1
8927,1,1,"Smith, Dr. Alexander",male,0.4
8928,1,0,"Allen, Rev. Paul",male,32.8
8929,1,0,"Rogers, Major. Chase",male,20.6
8930,1,0,"Stevens, Col. Warren",male,39.9
8931,1,0,"Anderson, Dr. Brian",male,35.1
8932,1,1,"Ibarra, Countess. Julie",female,39.6
8933,2,1,"Zimmerman, Countess. Catherine",female,38.8
8934,1,1,"Thompson, Miss. Angela",female,47.5
8935,1,0,"Campbell, Rev. James",male,69.1
8936,3,0,"Schmidt, Lady. Kelly",female,35.5
8937,1,1,"Cox, Dr. Donald",male,51.8
8938,2,1,"Clay, Miss. Lisa",female,7.4
8939,1,1,"Rosario, Major. Chris",male,49.4
8940,1,1,"Lloyd, Dr. Linda",female,28.8
8941,3,0,"Kelley, Dr. Leonard",male,43.6
8942,1,1,"Tanner, Dr. Jose",male,62.1
8943,1,0,"Hill, Dr. Jeffrey",male,13.8
8944,1,1,"Acosta, Col. Patrick",male,41.2
8945,1,0,"West, Mr. Charles",male,54.0
8946,3,0,"Hamilton, Major. Matthew",male,21.9
8947,3,0,"Jackson, Miss. Angela",female,13.3
8948,1,0,"Clark, Col. Matthew",male,56.4
8949,2,0,"Moore, Mr. Adrian",male,28.2
8950,2,1,"Lamb, Countess. Rachael",female,0.2
8951,1,1,"Colon, Lady. Jessica",female,46.8
8952,3,1,"Cole, Lady. Kathy",female,22.7
8953,1,1,"Jones, Miss. Samantha",female,12.9
8954,2,1,"Ross, Major. Michael",male,10.6
8955,1,1,"Washington, Major. Jacob",male,31.7
8956,1,1,"Wright, Dr. Stacey",female,17.2
8957,1,1,"Robinson, Countess. Carrie",female,23.9
8958,1,0,"Donovan, Mr. Jeffrey",male,45.7
8959,1,0,"Gould, Major. Robert",male,41.5
8960,2,0,"Wilson, Dr. Terry",male,43.5
8961,2,1,"Long, Mr. Alejandro",male,42.2
8962,1,1,"Myers, Mrs. Christine",female,12.7
8963,2,0,"Martinez, Sir. Christopher",male,5.7
8964,3,0,"Newman, Countess. Mary",female,20.2
8965,2,1,"Hunt, Lady. Laura",female,22.4
8966,2,0,"Richard, Sir. Daniel",male,38.6
8967,2,1,"Williams, Mrs. Sandy",female,10.6
8968,3,1,"Vasquez, Lady. Daisy",female,32.6
8969,3,1,"Lee, Countess. Rebecca",female,2.7
8970,1,1,"Anderson, Mrs. Terry",female,32.2
8971,3,1,"Perez, Miss. Tiffany",female,23.5
8972,3,0,"Yang, Dr. Laura",female,14.1
8973,1,1,"Johnson, Countess. Sonya",female,46.0
8974,3,0,"Peterson, Countess. Sandra",female,25.8
8975,3,0,"Castillo, Mrs. Laura",female,28.9
8976,2,0,"Bridges, Sir. Stephen",male,30.9
8977,3,0,"Frank, Countess. Jessica",female,27.5
8978,1,0,"Mora, Rev. William",male,68.2
8979,1,1,"Ross, Countess. Elizabeth",female,29.4
8980,2,1,"Spencer, Lady. Beth",female,29.6
8981,3,0,"Aguilar, Mr. Daniel",male,0.1
8982,2,1,"Simmons, Major. James",male,20.2
8983,1,1,"Oconnor, Countess. Kristin",female,41.5
8984,2,0,"West, Sir. Jerry",male,33.6
8985,1,1,"Kim, Lady. Stephanie",female,25.5
8986,1,0,"Young, Sir. Lawrence",male,37.8
8987,1,1,"Owens, Dr. Leslie",female,34.0
8988,1,0,"Butler, Sir. Aaron",male,55.1
8989,1,0,"Miller, Rev. Oscar",male,34.7
8990,1,1,"York, Lady. Leslie",female,26.5
8991,2,0,"Molina, Mr. George",male,17.5
8992,2,0,"Hernandez, Major. Donald",male,9.1
8993,1,1,"Oconnor, Dr. Ryan",male,42.0
8994,2,1,"Moore, Miss. Mary",female,41.4
8995,2,0,"Williams, Col. Michael",male,33.9
8996,3,0,"Sharp, Major. Shawn",male,35.1
8997,1,1,"Johnson, Col. Gary",male,35.7
8998,1,0,"Dunn, Major. David",male,44.8
8999,2,1,"Mckinney, Lady. Rachel",female,40.1
9000,3,1,"Torres, Dr. Justin",male,23.3
9001,1,1,"Fisher, Countess. Dorothy",female,57.9
9002,1,0,"Reed, Major. Mark",male,44.3
9003,1,1,"Watson, Miss. Maria",female,16.6
9004,2,0,"Robertson, Mr. Jacob",male,17.9
9005,2,0,"Barnes, Col. Michael",male,14.7
9006,1,1,"Norris, Dr. Kimberly",female,29.9
9007,1,0,"Wheeler, Mr. Jeremy",male,57.0
9008,1,1,"Lowery, Lady. Caitlin",female,6.3
9009,1,1,"Barnes, Col. David",male,38.2
9010,1,1,"Smith, Dr. Antonio",male,51.8
9011,2,1,"Walsh, Mrs. Veronica",female,19.0
9012,1,0,"Wilkinson, Dr. Dale",male,53.6
9013,1,1,"Mann, Lady. Teresa",female,46.3
9014,2,1,"Humphrey, Mr. Charles",male,30.0
9015,1,1,"Mcdonald, Dr. Alexander",male,69.0
9016,2,1,"Ramirez, Countess. Megan",female,9.1
9017,1,1,"Turner, Col. Jeremy",male,43.0
9018,2,1,"Elliott, Mr. Brian",male,59.8
9019,1,1,"Lopez, Major. Samuel",male,32.5
9020,1,1,"Wilcox, Miss. Sydney",female,14.2
9021,1,1,"Branch, Major. Jake",male,29.9
9022,1,0,"Cervantes, Major. David",male,45.0
9023,2,1,"Oconnor, Lady. Laura",female,37.1
9024,1,1,"David, Sir. Edward",male,21.0
9025,1,1,"Wright, Col. Gregory",male,65.0
9026,1,0,"Brewer, Major. Daniel",male,44.5
9027,1,1,"Kim, Dr. Jerry",male,44.6
9028,3,1,"Martin, Mrs. Kelsey",female,39.7
9029,1,1,"Vaughn, Mrs. Sheila",female,27.2
9030,1,1,"Schneider, Rev. William",male,38.1
9031,3,0,"Burns, Dr. Vincent",male,37.9
9032,1,1,"Parker, Mrs. Heather",female,56.3
9033,1,0,"Woods, Rev. Anthony",male,29.4
9034,2,0,"Wallace, Sir. Larry",male,36.8
9035,1,1,"Davis, Lady. Sandra",female,24.8
9036,2,1,"Morgan, Mr. Levi",male,9.5
9037,1,1,"Cruz, Mr. Robert",male,39.4
9038,2,1,"Lane, Mrs. Jennifer",female,4.6
9039,1,1,"Turner, Lady. Patricia",female,44.4
9040,2,1,"Rhodes, Lady. Valerie",female,5.2
9041,3,0,"Ballard, Lady. Patricia",female,14.1
9042,3,0,"Smith, Dr. Kevin",male,46.2
9043,1,0,"Johnson, Dr. Joshua",male,50.7
9044,3,0,"Parker, Major. Chad",male,34.0
9045,1,1,"Meyers, Sir. Christopher",male,8.7
9046,1,0,"Davis, Rev. Robert",male,52.9
9047,1,1,"Stewart, Major. Stephen",male,41.1
9048,2,1,"Bradley, Lady. Shelby",female,20.2
9049,3,0,"Olson, Rev. Christopher",male,33.9
9050,2,1,"Sullivan, Countess. Brianna",female,27.4
9051,2,1,"Logan, Mr. Andrew",male,28.2
9052,2,0,"Mueller, Sir. Hunter",male,34.9
9053,1,1,"Coleman, Mr. Patrick",male,30.0
9054,3,1,"Moore, Dr. Julia",female,26.9
9055,1,1,"Parker, Major. Andrew",male,39.0
9056,2,1,"Lee, Major. Jeffrey",male,5.6
9057,1,1,"Rios, Miss. Alexis",female,61.0
9058,1,0,"Johnson, Dr. Douglas",male,45.6
9059,1,1,"Brown, Col. Chad",male,39.9
9060,1,0,"Townsend, Mr. William",male,63.1
9061,1,1,"Schmidt, Miss. Rachel",female,21.6
9062,2,1,"Monroe, Mr. Kevin",male,20.3
9063,1,1,"Owens, Lady. Martha",female,33.6
9064,3,0,"Martin, Mr. Tyler",male,21.8
9065,3,0,"Morgan, Mr. George",male,21.2
9066,3,1,"Palmer, Countess. Melissa",female,27.7
9067,1,1,"Schmitt, Mrs. Deanna",female,22.4
9068,2,0,"Turner, Sir. David",male,46.8
9069,1,0,"Odom, Dr. Mark",male,21.8
9070,3,1,"Austin, Dr. Kenneth",male,0.3
9071,2,0,"Middleton, Rev. Seth",male,43.2
9072,1,1,"Jackson, Mrs. Diana",female,46.9
9073,1,0,"Norman, Mr. David",male,21.4
9074,3,0,"Lopez, Col. Craig",male,39.0
9075,1,0,"Norman, Dr. David",male,18.0
9076,3,1,"Davis, Dr. Antonio",male,30.5
9077,2,0,"Wagner, Col. Anthony",male,31.2
9078,1,0,"Mcintyre, Mr. Michael",male,37.1
9079,2,1,"Singh, Lady. Bonnie",female,30.5
9080,1,1,"Smith, Major. Sean",male,57.8
9081,2,1,"Arroyo, Mrs. Cynthia",female,33.3
9082,2,0,"Murphy, Dr. Matthew",male,39.9
9083,1,0,"Hendricks, Mr. Jason",male,44.8
9084,1,1,"Owen, Countess. Tiffany",female,19.5
9085,2,1,"Erickson, Mrs. Amy",female,40.8
9086,1,0,"Garrison, Dr. Joseph",male,7.3
9087,2,1,"Fry, Sir. Aaron",male,25.5
9088,2,0,"Carter, Sir. Richard",male,27.6
9089,1,0,"Webb, Rev. Michael",male,53.1
9090,2,0,"Reed, Dr. Anthony",male,47.5
9091,1,0,"Macdonald, Sir. Edward",male,31.1
9092,1,0,"Trujillo, Col. Adam",male,51.1
9093,3,1,"Roberts, Mr. Victor",male,39.3
9094,3,0,"Thompson, Mr. Dylan",male,27.8
9095,1,1,"Wilson, Lady. Theresa",female,60.3
9096,2,0,"Moore, Mrs. Monica",female,33.0
9097,2,1,"Smith, Dr. Danielle",female,34.9
9098,2,0,"Parsons, Sir. Tommy",male,32.4
9099,1,0,"Boyd, Rev. Tyrone",male,61.7
9100,1,1,"Warren, Mrs. Victoria",female,13.1
9101,1,1,"Cisneros, Mrs. Jennifer",female,37.0
9102,1,1,"Rios, Countess. Christy",female,20.8
9103,1,0,"Gardner, Rev. Justin",male,49.0
9104,2,0,"Peterson, Major. Jeremy",male,15.5
9105,3,1,"Smith, Countess. Hannah",female,29.6
9106,3,0,"Dean, Col. Brent",male,18.0
9107,2,0,"Forbes, Major. Joshua",male,36.2
9108,3,0,"Jones, Dr. Joyce",female,0.2
9109,1,0,"Jones, Major. Ricky",male,45.1
9110,1,1,"Rodriguez, Rev. Jeff",male,28.8
9111,1,1,"Morris, Mrs. Kristine",female,27.1
9112,2,0,"Robinson, Rev. Michael",male,22.3
9113,1,1,"Tucker, Rev. Devon",male,59.9
9114,3,1,"Carter, Lady. Valerie",female,26.2
9115,1,0,"Morris, Rev. Alex",male,40.8
9116,2,0,"White, Mr. Kevin",male,29.7
9117,2,0,"Edwards, Rev. Justin",male,19.1
9118,3,1,"Turner, Dr. Kellie",female,5.1
9119,1,0,"Smith, Dr. Russell",male,24.9
9120,1,1,"Hicks, Miss. Laurie",female,51.1
9121,1,0,"Valentine, Rev. David",male,9.7
9122,1,1,"Bradshaw, Rev. Christopher",male,36.4
9123,3,1,"Sanchez, Countess. Miranda",female,20.7
9124,1,1,"King, Countess. Kristine",female,57.7
9125,1,1,"Robles, Dr. William",male,35.9
9126,1,1,"Delgado, Lady. Alyssa",female,29.5
9127,1,1,"Price, Sir. Timothy",male,53.4
9128,3,0,"Hansen, Major. Charles",male,28.1
9129,3,0,"Foley, Mr. Eric",male,42.1
9130,1,0,"Moore, Col. Kyle",male,19.6
9131,1,1,"Carpenter, Rev. David",male,37.5
9132,2,0,"Navarro, Dr. Sean",male,24.1
9133,1,1,"Smith, Lady. Terri",female,40.4
9134,1,0,"Jones, Col. Thomas",male,38.0
9135,1,0,"Salazar, Sir. Michael",male,41.6
9136,1,1,"Hernandez, Dr. Bryan",male,34.1
9137,1,1,"Wright, Mrs. Tammy",female,28.0
9138,1,1,"Burgess, Rev. Adam",male,20.4
9139,1,1,"Morgan, Sir. Grant",male,44.9
9140,3,0,"Taylor, Dr. Luis",male,40.0
9141,3,0,"Davis, Lady. Mary",female,9.4
9142,1,0,"Horn, Rev. Larry",male,52.3
9143,1,0,"Wright, Mr. Travis",male,40.6
9144,2,0,"Peterson, Sir. William",male,37.7
9145,3,0,"Acosta, Countess. Amanda",female,4.4
9146,2,1,"Stewart, Major. Edward",male,47.5
9147,2,0,"Allen, Dr. Albert",male,34.3
9148,3,1,"Crane, Rev. Mitchell",male,15.9
9149,1,1,"Pierce, Major. Nicholas",male,36.1
9150,2,0,"Jackson, Sir. Alexander",male,26.9
9151,1,1,"Cox, Mr. Thomas",male,53.8
9152,2,0,"Brooks, Major. Curtis",male,36.3
9153,1,0,"Curry, Dr. Jacob",male,19.2
9154,1,1,"Ingram, Lady. Tracy",female,46.1
9155,2,0,"Griffin, Mr. Craig",male,21.4
9156,1,1,"Brown, Countess. Angela",female,51.5
9157,3,0,"Johnson, Mr. Travis",male,41.3
9158,2,1,"Hays, Major. Richard",male,21.8
9159,3,0,"Johnson, Col. Michael",male,20.4
9160,1,1,"Johnson, Mr. Christopher",male,58.2
9161,1,1,"Smith, Lady. Tracy",female,34.2
9162,1,1,"Ray, Miss. Nicole",female,23.1
9163,2,0,"Ford, Rev. John",male,17.0
9164,3,1,"Mack, Col. David",male,34.1
9165,2,1,"Brown, Sir. Matthew",male,40.3
9166,2,0,"Solis, Rev. Nicholas",male,32.6
9167,1,1,"Stephens, Col. Bobby",male,63.3
9168,2,0,"Trevino, Major. Andrew",male,54.0
9169,3,0,"Kelly, Rev. Andrew",male,25.9
9170,1,1,"Randall, Dr. Rachel",female,24.3
9171,1,1,"Patel, Rev. William",male,13.2
9172,1,0,"Warren, Mr. Michael",male,57.4
9173,1,1,"Aguilar, Sir. Alejandro",male,32.9
9174,1,1,"Ortega, Miss. Megan",female,41.9
9175,3,0,"Durham, Major. Tony",male,33.5
9176,1,0,"Acosta, Mr. Douglas",male,42.8
9177,3,0,"Schwartz, Rev. Matthew",male,55.7
9178,1,0,"Tapia, Col. Martin",male,50.9
9179,1,1,"Wright, Miss. Nancy",female,21.3
9180,3,1,"Stewart, Lady. Sandra",female,39.5
9181,1,1,"Miranda, Col. John",male,45.5
9182,3,0,"Vang, Countess. Vanessa",female,27.3
9183,3,0,"Thomas, Col. James",male,37.5
9184,2,0,"Ward, Mr. James",male,32.1
9185,1,1,"Johnson, Lady. Gina",female,38.3
9186,1,1,"Gallegos, Miss. Kathleen",female,30.4
9187,1,1,"Schmidt, Countess. Ashley",female,33.7
9188,1,0,"Webb, Major. Jeremy",male,64.0
9189,3,0,"Rodriguez, Col. John",male,16.5
9190,1,1,"Schmidt, Rev. Mark",male,60.5
9191,3,0,"Lee, Col. Benjamin",male,57.3
9192,1,0,"Castaneda, Rev. Jacob",male,49.0
