Pclass,Sex,Survived,PassengerId,Name,Age
1,female,1,9001,"Fisher, Countess. Dorothy",57.9
1,male,0,9002,"Reed, Major. Mark",44.3
1,female,1,9003,"Watson, Miss. Maria",16.6
2,male,0,9004,"Robertson, Mr. Jacob",17.9
2,male,0,9005,"Barnes, Col. Michael",14.7
1,female,1,9006,"Norris, Dr. Kimberly",29.9
1,male,0,9007,"Wheeler, Mr. Jeremy",57.0
1,female,1,9008,"Lowery, Lady. Caitlin",6.3
1,male,1,9009,"Barnes, Col. David",38.2
1,male,1,9010,"Smith, Dr. Antonio",51.8
2,female,1,9011,"Walsh, Mrs. Veronica",19.0
1,male,0,9012,"Wilkinson, Dr. Dale",53.6
1,female,1,9013,"Mann, Lady. Teresa",46.3
2,male,1,9014,"Humphrey, Mr. Charles",30.0
1,male,1,9015,"Mcdonald, Dr. Alexander",69.0
2,female,1,9016,"Ramirez, Countess. Megan",9.1
1,male,1,9017,"Turner, Col. Jeremy",43.0
2,male,1,9018,"Elliott, Mr. Brian",59.8
1,male,1,9019,"Lopez, Major. Samuel",32.5
1,female,1,9020,"Wilcox, Miss. Sydney",14.2
1,male,1,9021,"Branch, Major. Jake",29.9
1,male,0,9022,"Cervantes, Major. David",45.0
2,female,1,9023,"Oconnor, Lady. Laura",37.1
1,male,1,9024,"David, Sir. Edward",21.0
1,male,1,9025,"Wright, Col. Gregory",65.0
1,male,0,9026,"Brewer, Major. Daniel",44.5
1,male,1,9027,"Kim, Dr. Jerry",44.6
3,female,1,9028,"Martin, Mrs. Kelsey",39.7
1,female,1,9029,"Vaughn, Mrs. Sheila",27.2
1,male,1,9030,"Schneider, Rev. William",38.1
3,male,0,9031,"Burns, Dr. Vincent",37.9
1,female,1,9032,"Parker, Mrs. Heather",56.3
1,male,0,9033,"Woods, Rev. Anthony",29.4
2,male,0,9034,"Wallace, Sir. Larry",36.8
1,female,1,9035,"Davis, Lady. Sandra",24.8
2,male,1,9036,"Morgan, Mr. Levi",9.5
1,male,1,9037,"Cruz, Mr. Robert",39.4
2,female,1,9038,"Lane, Mrs. Jennifer",4.6
1,female,1,9039,"Turner, Lady. Patricia",44.4
2,female,1,9040,"Rhodes, Lady. Valerie",5.2
3,female,0,9041,"Ballard, Lady. Patricia",14.1
3,male,0,9042,"Smith, Dr. Kevin",46.2
1,male,0,9043,"Johnson, Dr. Joshua",50.7
3,male,0,9044,"Parker, Major. Chad",34.0
1,male,1,9045,"Meyers, Sir. Christopher",8.7
1,male,0,9046,"Davis, Rev. Robert",52.9
1,male,1,9047,"Stewart, Major. Stephen",41.1
2,female,1,9048,"Bradley, Lady. Shelby",20.2
3,male,0,9049,"Olson, Rev. Christopher",33.9
2,female,1,9050,"Sullivan, Countess. Brianna",27.4
2,male,1,9051,"Logan, Mr. Andrew",28.2
2,male,0,9052,"Mueller, Sir. Hunter",34.9
1,male,1,9053,"Coleman, Mr. Patrick",30.0
3,female,1,9054,"Moore, Dr. Julia",26.9
1,male,1,9055,"Parker, Major. Andrew",39.0
2,male,1,9056,"Lee, Major. Jeffrey",5.6
1,female,1,9057,"Rios, Miss. Alexis",61.0
1,male,0,9058,"Johnson, Dr. Douglas",45.6
1,male,1,9059,"Brown, Col. Chad",39.9
1,male,0,9060,"Townsend, Mr. William",63.1
1,female,1,9061,"Schmidt, Miss. Rachel",21.6
2,male,1,9062,"Monroe, Mr. Kevin",20.3
1,female,1,9063,"Owens, Lady. Martha",33.6
3,male,0,9064,"Martin, Mr. Tyler",21.8
3,male,0,9065,"Morgan, Mr. George",21.2
3,female,1,9066,"Palmer, Countess. Melissa",27.7
1,female,1,9067,"Schmitt, Mrs. Deanna",22.4
2,male,0,9068,"Turner, Sir. David",46.8
1,male,0,9069,"Odom, Dr. Mark",21.8
3,male,1,9070,"Austin, Dr. Kenneth",0.3
2,male,0,9071,"Middleton, Rev. Seth",43.2
1,female,1,9072,"Jackson, Mrs. Diana",46.9
1,male,0,9073,"Norman, Mr. David",21.4
3,male,0,9074,"Lopez, Col. Craig",39.0
1,male,0,9075,"Norman, Dr. David",18.0
3,male,1,9076,"Davis, Dr. Antonio",30.5
2,male,0,9077,"Wagner, Col. Anthony",31.2
1,male,0,9078,"Mcintyre, Mr. Michael",37.1
2,female,1,9079,"Singh, Lady. Bonnie",30.5
1,male,1,9080,"Smith, Major. Sean",57.8
2,female,1,9081,"Arroyo, Mrs. Cynthia",33.3
2,male,0,9082,"Murphy, Dr. Matthew",39.9
1,male,0,9083,"Hendricks, Mr. Jason",44.8
1,female,1,9084,"Owen, Countess. Tiffany",19.5
2,female,1,9085,"Erickson, Mrs. Amy",40.8
1,male,0,9086,"Garrison, Dr. Joseph",7.3
2,male,1,9087,"Fry, Sir. Aaron",25.5
2,male,0,9088,"Carter, Sir. Richard",27.6
1,male,0,9089,"Webb, Rev. Michael",53.1
2,male,0,9090,"Reed, Dr. Anthony",47.5
1,male,0,9091,"Macdonald, Sir. Edward",31.1
1,male,0,9092,"Trujillo, Col. Adam",51.1
3,male,1,9093,"Roberts, Mr. Victor",39.3
3,male,0,9094,"Thompson, Mr. Dylan",27.8
1,female,1,9095,"Wilson, Lady. Theresa",60.3
2,female,0,9096,"Moore, Mrs. Monica",33.0
2,female,1,9097,"Smith, Dr. Danielle",34.9
2,male,0,9098,"Parsons, Sir. Tommy",32.4
1,male,0,9099,"Boyd, Rev. Tyrone",61.7
1,female,1,9100,"Warren, Mrs. Victoria",13.1
1,female,1,9101,"Cisneros, Mrs. Jennifer",37.0
1,female,1,9102,"Rios, Countess. Christy",20.8
1,male,0,9103,"Gardner, Rev. Justin",49.0
2,male,0,9104,"Peterson, Major. Jeremy",15.5
3,female,1,9105,"Smith, Countess. Hannah",29.6
3,male,0,9106,"Dean, Col. Brent",18.0
2,male,0,9107,"Forbes, Major. Joshua",36.2
3,female,0,9108,"Jones, Dr. Joyce",0.2
1,male,0,9109,"Jones, Major. Ricky",45.1
1,male,1,9110,"Rodriguez, Rev. Jeff",28.8
1,female,1,9111,"Morris, Mrs. Kristine",27.1
2,male,0,9112,"Robinson, Rev. Michael",22.3
1,male,1,9113,"Tucker, Rev. Devon",59.9
3,female,1,9114,"Carter, Lady. Valerie",26.2
1,male,0,9115,"Morris, Rev. Alex",40.8
2,male,0,9116,"White, Mr. Kevin",29.7
2,male,0,9117,"Edwards, Rev. Justin",19.1
3,female,1,9118,"Turner, Dr. Kellie",5.1
1,male,0,9119,"Smith, Dr. Russell",24.9
1,female,1,9120,"Hicks, Miss. Laurie",51.1
1,male,0,9121,"Valentine, Rev. David",9.7
1,male,1,9122,"Bradshaw, Rev. Christopher",36.4
3,female,1,9123,"Sanchez, Countess. Miranda",20.7
1,female,1,9124,"King, Countess. Kristine",57.7
1,male,1,9125,"Robles, Dr. William",35.9
1,female,1,9126,"Delgado, Lady. Alyssa",29.5
1,male,1,9127,"Price, Sir. Timothy",53.4
3,male,0,9128,"Hansen, Major. Charles",28.1
3,male,0,9129,"Foley, Mr. Eric",42.1
1,male,0,9130,"Moore, Col. Kyle",19.6
1,male,1,9131,"Carpenter, Rev. David",37.5
2,male,0,9132,"Navarro, Dr. Sean",24.1
1,female,1,9133,"Smith, Lady. Terri",40.4
1,male,0,9134,"Jones, Col. Thomas",38.0
1,male,0,9135,"Salazar, Sir. Michael",41.6
1,male,1,9136,"Hernandez, Dr. Bryan",34.1
1,female,1,9137,"Wright, Mrs. Tammy",28.0
1,male,1,9138,"Burgess, Rev. Adam",20.4
1,male,1,9139,"Morgan, Sir. Grant",44.9
3,male,0,9140,"Taylor, Dr. Luis",40.0
3,female,0,9141,"Davis, Lady. Mary",9.4
1,male,0,9142,"Horn, Rev. Larry",52.3
1,male,0,9143,"Wright, Mr. Travis",40.6
2,male,0,9144,"Peterson, Sir. William",37.7
3,female,0,9145,"Acosta, Countess. Amanda",4.4
2,male,1,9146,"Stewart, Major. Edward",47.5
2,male,0,9147,"Allen, Dr. Albert",34.3
3,male,1,9148,"Crane, Rev. Mitchell",15.9
1,male,1,9149,"Pierce, Major. Nicholas",36.1
2,male,0,9150,"Jackson, Sir. Alexander",26.9
1,male,1,9151,"Cox, Mr. Thomas",53.8
2,male,0,9152,"Brooks, Major. Curtis",36.3
1,male,0,9153,"Curry, Dr. Jacob",19.2
1,female,1,9154,"Ingram, Lady. Tracy",46.1
2,male,0,9155,"Griffin, Mr. Craig",21.4
1,female,1,9156,"Brown, Countess. Angela",51.5
3,male,0,9157,"Johnson, Mr. Travis",41.3
2,male,1,9158,"Hays, Major. Richard",21.8
3,male,0,9159,"Johnson, Col. Michael",20.4
1,male,1,9160,"Johnson, Mr. Christopher",58.2
1,female,1,9161,"Smith, Lady. Tracy",34.2
1,female,1,9162,"Ray, Miss. Nicole",23.1
2,male,0,9163,"Ford, Rev. John",17.0
3,male,1,9164,"Mack, Col. David",34.1
2,male,1,9165,"Brown, Sir. Matthew",40.3
2,male,0,9166,"Solis, Rev. Nicholas",32.6
1,male,1,9167,"Stephens, Col. Bobby",63.3
2,male,0,9168,"Trevino, Major. Andrew",54.0
3,male,0,9169,"Kelly, Rev. Andrew",25.9
1,female,1,9170,"Randall, Dr. Rachel",24.3
1,male,1,9171,"Patel, Rev. William",13.2
1,male,0,9172,"Warren, Mr. Michael",57.4
1,male,1,9173,"Aguilar, Sir. Alejandro",32.9
1,female,1,9174,"Ortega, Miss. Megan",41.9
3,male,0,9175,"Durham, Major. Tony",33.5
1,male,0,9176,"Acosta, Mr. Douglas",42.8
3,male,0,9177,"Schwartz, Rev. Matthew",55.7
1,male,0,9178,"Tapia, Col. Martin",50.9
1,female,1,9179,"Wright, Miss. Nancy",21.3
3,female,1,9180,"Stewart, Lady. Sandra",39.5
1,male,1,9181,"Miranda, Col. John",45.5
3,female,0,9182,"Vang, Countess. Vanessa",27.3
3,male,0,9183,"Thomas, Col. James",37.5
2,male,0,9184,"Ward, Mr. James",32.1
1,female,1,9185,"Johnson, Lady. Gina",38.3
1,female,1,9186,"Gallegos, Miss. Kathleen",30.4
1,female,1,9187,"Schmidt, Countess. Ashley",33.7
1,male,0,9188,"Webb, Major. Jeremy",64.0
3,male,0,9189,"Rodriguez, Col. John",16.5
1,male,1,9190,"Schmidt, Rev. Mark",60.5
3,male,0,9191,"Lee, Col. Benjamin",57.3
1,male,0,9192,"Castaneda, Rev. Jacob",49.0
2,male,0,9193,"Johnson, Sir. Patrick",35.3
2,male,1,9194,"Cardenas, Mr. William",31.6
1,male,1,9195,"White, Sir. James",38.8
2,male,0,9196,"Russo, Rev. Michael",22.8
3,male,0,9197,"Hunter, Rev. Richard",27.5
1,female,1,9198,"Moore, Miss. Jade",45.3
1,male,0,9199,"Green, Dr. Ryan",24.4
3,female,1,9200,"Wells, Dr. Jean",33.4
2,female,1,9201,"Baxter, Mrs. Carolyn",29.7
2,male,1,9202,"Lopez, Rev. Bryan",35.2
1,male,0,9203,"Carr, Mr. Benjamin",31.4
3,male,0,9204,"Coleman, Rev. Michael",51.0
1,female,1,9205,"Horton, Mrs. Allison",24.1
1,female,1,9206,"Garcia, Countess. Ashley",33.7
2,female,1,9207,"Parker, Countess. Elizabeth",26.6
3,male,0,9208,"Gutierrez, Sir. David",34.7
2,female,1,9209,"Adams, Lady. Mary",44.6
1,female,1,9210,"Scott, Lady. Jasmine",16.9
3,male,0,9211,"Roberts, Dr. James",20.1
1,female,1,9212,"Collins, Dr. Lindsey",38.8
2,male,0,9213,"Bell, Major. Ronald",6.1
1,male,0,9214,"Thomas, Major. Patrick",27.2
3,male,0,9215,"Weeks, Dr. John",19.8
1,male,0,9216,"Chavez, Col. Martin",64.0
3,female,1,9217,"Gibbs, Lady. Brenda",6.8
1,male,1,9218,"Barry, Col. Dillon",52.1
3,male,1,9219,"Harris, Sir. Matthew",0.4
1,male,0,9220,"Williams, Col. Marvin",34.6
1,female,1,9221,"Morales, Lady. Emily",44.9
1,male,0,9222,"Hubbard, Sir. Caleb",44.2
2,female,1,9223,"Golden, Lady. Jennifer",23.6
3,male,0,9224,"Wood, Major. Charles",40.9
1,female,1,9225,"Beasley, Dr. Diana",18.3
1,female,1,9226,"Mullins, Countess. Taylor",41.7
1,female,1,9227,"Nielsen, Countess. Maria",29.3
1,female,1,9228,"Tapia, Dr. Stacey",27.5
1,female,1,9229,"Collins, Countess. Alyssa",25.5
1,female,1,9230,"Rodriguez, Miss. Amanda",44.6
2,female,1,9231,"Ramirez, Miss. Allison",37.8
2,male,0,9232,"Cruz, Dr. Michael",44.8
1,female,1,9233,"Gomez, Miss. Jamie",31.5
2,female,1,9234,"Smith, Lady. Ellen",39.7
2,male,0,9235,"Garrison, Major. Charles",19.1
1,male,1,9236,"Gross, Mr. Jerry",9.6
1,male,0,9237,"Harris, Sir. Benjamin",35.8
1,female,1,9238,"Miller, Countess. Melissa",29.6
1,male,1,9239,"Pierce, Rev. Joshua",39.9
1,male,1,9240,"Martinez, Col. Troy",36.9
1,male,0,9241,"Fields, Rev. John",34.6
1,male,1,9242,"Parker, Sir. Douglas",31.0
2,male,0,9243,"Thomas, Col. Caleb",38.6
3,male,0,9244,"Marks, Col. Jason",38.7
1,male,0,9245,"Morgan, Col. Billy",29.5
1,male,0,9246,"Beck, Col. Benjamin",19.4
1,female,1,9247,"Santos, Dr. Brooke",24.2
1,male,1,9248,"Thomas, Major. Fernando",22.1
1,male,0,9249,"Gibbs, Col. Michael",49.0
2,male,0,9250,"Gonzalez, Dr. Glenn",31.6
1,male,1,9251,"Taylor, Major. Ryan",51.2
1,female,1,9252,"Pena, Lady. Suzanne",44.0
1,male,0,9253,"Rodriguez, Major. Richard",34.2
1,female,1,9254,"King, Countess. Kelly",47.3
3,female,0,9255,"Sullivan, Miss. Crystal",23.7
2,male,0,9256,"Weaver, Major. Charles",29.2
1,male,0,9257,"Kelly, Col. Steven",46.6
1,male,0,9258,"Jimenez, Major. Michael",15.7
2,male,0,9259,"Thomas, Major. Gary",21.7
1,female,1,9260,"West, Countess. Katherine",20.5
2,female,1,9261,"Long, Miss. Donna",30.4
1,female,1,9262,"Reyes, Miss. Linda",38.3
3,female,0,9263,"Gallegos, Miss. Lori",12.8
2,male,0,9264,"Farmer, Dr. Robert",47.3
1,male,1,9265,"Bradley, Dr. Ricky",19.9
1,male,0,9266,"Scott, Rev. Michael",63.5
2,female,1,9267,"Maldonado, Dr. Kathleen",30.7
1,female,1,9268,"Franklin, Lady. Cynthia",25.9
1,male,1,9269,"Baker, Major. Dakota",38.1
1,male,0,9270,"Perez, Dr. Frank",52.8
3,male,1,9271,"Owen, Col. William",37.2
3,male,0,9272,"Whitney, Dr. Jason",40.3
2,male,0,9273,"Garcia, Col. Austin",16.2
1,male,1,9274,"Warner, Dr. Jim",47.6
1,male,1,9275,"Baker, Mr. Chad",53.7
2,male,0,9276,"Anderson, Rev. Anthony",9.4
2,male,0,9277,"Frank, Dr. Sean",29.3
1,female,1,9278,"Clements, Mrs. Christina",30.7
1,male,0,9279,"Norton, Rev. Douglas",63.0
2,male,0,9280,"Sims, Mr. Jesse",12.2
1,female,1,9281,"Miller, Mrs. Anna",27.7
1,male,1,9282,"Nelson, Major. Ryan",38.0
1,male,0,9283,"Brown, Major. Allen",6.7
1,female,1,9284,"Walker, Mrs. Vanessa",32.5
3,female,0,9285,"Mason, Countess. Emily",11.5
2,male,0,9286,"Mooney, Sir. Paul",33.2
1,male,0,9287,"Taylor, Rev. Richard",31.2
1,female,1,9288,"Reese, Dr. Tabitha",27.6
1,male,0,9289,"Jones, Col. Scott",34.1
2,female,1,9290,"Pitts, Mrs. Shannon",22.4
3,male,0,9291,"King, Sir. Daniel",17.0
3,female,0,9292,"Bartlett, Dr. Leah",25.0
1,female,1,9293,"Flores, Countess. Kim",18.6
1,male,0,9294,"Dunn, Rev. Kevin",63.9
3,male,0,9295,"Hamilton, Major. Adam",23.8
1,female,1,9296,"White, Miss. Maria",28.2
1,female,1,9297,"Newman, Lady. Valerie",14.8
1,female,1,9298,"Shaw, Dr. Lynn",35.6
3,male,0,9299,"Daugherty, Sir. Larry",17.1
1,male,0,9300,"Robinson, Dr. Scott",47.6
1,male,0,9301,"Sharp, Sir. Craig",39.2
3,male,1,9302,"Lee, Col. Brandon",50.9
1,male,0,9303,"Callahan, Major. Timothy",54.6
1,male,0,9304,"Mckee, Dr. Joshua",42.6
1,male,0,9305,"Carr, Sir. Vincent",28.5
2,male,0,9306,"Wright, Dr. Albert",57.4
1,male,0,9307,"Valdez, Col. Adam",54.8
1,female,1,9308,"Fernandez, Dr. Nancy",34.9
1,female,1,9309,"Morrison, Lady. Caroline",39.6
2,male,0,9310,"Smith, Rev. Douglas",31.2
3,male,0,9311,"Green, Major. Brandon",26.6
3,female,0,9312,"Booth, Miss. Meghan",16.5
2,male,1,9313,"Pineda, Major. David",30.7
1,female,1,9314,"Smith, Lady. Lisa",54.6
1,male,0,9315,"Harris, Major. Dale",7.3
3,male,0,9316,"Ward, Mr. Brian",32.2
1,female,1,9317,"Fischer, Dr. Rebecca",30.9
1,female,1,9318,"Adams, Dr. Lauren",41.3
1,male,0,9319,"Cunningham, Dr. Paul",40.3
2,male,0,9320,"Carlson, Sir. Paul",0.3
3,male,0,9321,"Best, Col. Aaron",25.4
1,male,0,9322,"Mitchell, Major. Joshua",26.2
1,male,0,9323,"Morris, Rev. Keith",42.7
2,male,1,9324,"Henson, Major. Aaron",29.1
1,male,1,9325,"Knight, Rev. Aaron",22.4
3,female,0,9326,"Guzman, Countess. Felicia",11.7
3,male,0,9327,"Holmes, Major. Isaac",13.8
2,male,0,9328,"Barker, Sir. Zachary",33.5
1,male,0,9329,"Wheeler, Dr. Robert",61.6
3,female,1,9330,"Hart, Mrs. Tina",15.0
1,male,0,9331,"Strong, Rev. Raymond",39.6
1,male,1,9332,"Heath, Rev. Stephen",41.0
3,male,0,9333,"Johnston, Rev. Joseph",33.6
1,male,0,9334,"Zimmerman, Mr. Ryan",21.3
1,male,0,9335,"Huynh, Rev. Kyle",60.0
3,female,0,9336,"Cox, Countess. Kimberly",40.0
1,male,1,9337,"Blankenship, Sir. William",40.7
2,male,0,9338,"Farmer, Sir. John",31.3
3,male,0,9339,"Wong, Dr. Mark",34.3
3,male,0,9340,"Rodriguez, Col. Eric",30.6
1,female,1,9341,"Ford, Miss. Rebecca",37.8
3,male,0,9342,"Rice, Col. Jesse",22.1
1,female,1,9343,"Lopez, Mrs. Carrie",24.9
2,female,1,9344,"Perez, Dr. Lori",30.9
1,male,0,9345,"Kennedy, Dr. James",52.0
1,male,1,9346,"Allen, Dr. Russell",35.2
2,male,0,9347,"Brewer, Dr. Eric",34.4
1,male,0,9348,"Hughes, Dr. Antonio",31.2
1,male,0,9349,"Allen, Major. Brian",61.5
3,male,0,9350,"Jacobs, Col. Gregory",22.9
2,female,1,9351,"Thomas, Miss. Bethany",45.7
1,male,1,9352,"Rivas, Mr. Danny",19.6
1,male,0,9353,"Bailey, Major. Michael",29.8
1,male,0,9354,"Richardson, Rev. Marvin",44.2
2,male,1,9355,"Cooper, Dr. David",31.2
3,male,0,9356,"Rich, Dr. Ruben",9.4
1,male,0,9357,"Shaw, Dr. Shane",42.7
3,male,0,9358,"Harrison, Major. Christopher",34.0
2,female,1,9359,"Hernandez, Lady. Heather",26.5
2,male,0,9360,"Lee, Col. Brian",45.6
1,male,0,9361,"Suarez, Major. Mike",28.6
3,male,0,9362,"Williams, Mr. Michael",21.4
1,male,1,9363,"Lam, Major. John",33.4
2,female,1,9364,"Davenport, Miss. Kylie",30.8
3,male,0,9365,"Andersen, Major. Dennis",35.5
1,male,0,9366,"Oconnor, Col. Troy",40.6
1,male,0,9367,"Harrell, Mr. Russell",32.3
3,male,0,9368,"Whitehead, Major. Jason",40.5
1,male,1,9369,"Holt, Mr. Thomas",31.8
3,male,0,9370,"Lawrence, Dr. Brett",35.1
2,male,0,9371,"Hahn, Mr. Carlos",44.9
3,male,0,9372,"Davis, Dr. Charles",45.8
1,male,0,9373,"Smith, Col. Dustin",21.7
1,male,1,9374,"Gonzalez, Mr. Darryl",45.0
1,male,0,9375,"Newman, Sir. James",51.1
3,male,1,9376,"Jones, Col. Todd",16.8
1,male,0,9377,"Nicholson, Sir. Timothy",51.0
2,female,1,9378,"Ramirez, Lady. Stacy",18.3
1,male,0,9379,"Jackson, Rev. Mark",18.6
3,male,1,9380,"Lane, Mr. Daniel",52.7
2,female,1,9381,"Rojas, Dr. Kayla",28.5
1,male,0,9382,"Fox, Mr. Steven",26.7
1,female,1,9383,"Sosa, Dr. Beth",35.8
1,male,0,9384,"Warren, Mr. James",47.2
1,male,1,9385,"Richards, Col. Brian",54.2
2,female,1,9386,"Cunningham, Miss. Jamie",24.5
1,male,1,9387,"Taylor, Rev. Gabriel",47.6
3,female,1,9388,"Yang, Mrs. Christine",14.6
3,female,0,9389,"Rojas, Countess. Lindsey",41.5
3,male,0,9390,"Hernandez, Major. Scott",34.0
3,male,1,9391,"Archer, Dr. Alexander",35.4
1,male,0,9392,"Morgan, Dr. Ryan",25.7
3,male,0,9393,"Franklin, Dr. Jason",11.0
3,female,0,9394,"Gonzales, Countess. Lisa",24.6
1,male,1,9395,"Friedman, Col. Jason",42.0
2,male,0,9396,"Delgado, Dr. Jesse",6.6
1,male,0,9397,"Salinas, Sir. Michael",40.2
1,female,1,9398,"Green, Lady. Julie",23.9
3,male,0,9399,"Martin, Mr. Kyle",26.4
3,male,0,9400,"Stone, Col. James",26.6
3,male,0,9401,"Clark, Major. Nathan",36.6
3,male,1,9402,"Reese, Col. James",34.7
1,male,0,9403,"Anderson, Sir. Billy",35.4
3,female,0,9404,"Wilson, Countess. Cynthia",14.4
1,male,1,9405,"Scott, Dr. Anthony",5.6
1,female,1,9406,"Martin, Lady. Donna",37.6
2,male,0,9407,"Bond, Sir. Thomas",26.1
1,male,0,9408,"Murphy, Mr. Jason",33.4
1,female,1,9409,"Brennan, Dr. Julia",39.9
1,female,1,9410,"Hart, Countess. Amanda",39.6
1,male,0,9411,"Garza, Dr. Edward",28.2
1,female,1,9412,"Ross, Countess. Tiffany",7.7
2,male,1,9413,"Oneal, Mr. Aaron",26.9
2,male,0,9414,"Ware, Major. Oscar",40.2
1,male,0,9415,"Mosley, Dr. Jonathan",46.5
2,male,0,9416,"Graham, Sir. Robert",30.7
3,male,0,9417,"Martinez, Rev. Brandon",23.7
2,female,1,9418,"Cross, Countess. Megan",15.7
2,male,0,9419,"West, Rev. Christopher",34.1
3,male,0,9420,"Martin, Major. Andrew",15.2
1,male,1,9421,"Boyd, Col. John",68.3
2,female,1,9422,"Shah, Miss. Melissa",18.1
2,male,0,9423,"Wells, Dr. Maurice",65.3
3,female,0,9424,"Wilson, Miss. Sherry",31.8
2,female,1,9425,"Taylor, Mrs. Donna",33.3
1,male,1,9426,"Cardenas, Mr. Christopher",45.8
1,male,0,9427,"Murphy, Dr. Michael",64.4
1,male,0,9428,"Johnson, Rev. Manuel",22.3
1,female,0,9429,"Chavez, Countess. Susan",12.9
1,male,0,9430,"Mcgee, Dr. Christopher",39.1
2,female,1,9431,"Mcintyre, Mrs. Robin",31.5
3,male,0,9432,"Gilbert, Mr. Gerald",19.8
2,male,0,9433,"Johnson, Col. Jason",47.9
1,male,1,9434,"Jackson, Major. Brett",59.7
1,male,0,9435,"Lamb, Major. Michael",36.0
2,female,1,9436,"Clements, Countess. Courtney",40.7
3,male,0,9437,"Smith, Col. Scott",7.5
2,male,0,9438,"French, Major. John",15.8
3,male,0,9439,"Walker, Mr. Leonard",33.7
1,male,0,9440,"Wright, Dr. Shane",60.2
1,male,0,9441,"Armstrong, Dr. George",29.9
3,male,0,9442,"Castillo, Sir. Marvin",29.6
1,male,0,9443,"Krause, Mr. David",13.6
1,female,1,9444,"Tucker, Lady. Laura",36.5
1,female,1,9445,"Fowler, Miss. Cynthia",36.5
2,male,0,9446,"Smith, Sir. Mark",22.0
2,male,0,9447,"Harding, Mr. Adrian",31.1
1,male,0,9448,"Wolfe, Dr. Jeremiah",49.6
2,male,0,9449,"Green, Major. Richard",6.5
2,male,0,9450,"Perez, Sir. Aaron",71.4
3,female,1,9451,"Ochoa, Miss. Karen",13.4
2,male,0,9452,"Ross, Rev. Ryan",37.0
2,male,0,9453,"Stevenson, Col. Sean",35.3
1,female,1,9454,"Fox, Miss. Nancy",12.6
1,female,1,9455,"Charles, Miss. Maria",21.9
1,male,0,9456,"Ibarra, Col. Charles",23.5
3,male,0,9457,"Thomas, Rev. William",25.0
1,male,0,9458,"Davenport, Sir. Dustin",57.3
1,male,0,9459,"Johns, Mr. Antonio",25.5
1,male,1,9460,"Harrington, Major. Calvin",48.4
3,male,0,9461,"Obrien, Col. Eric",27.8
3,male,0,9462,"Miller, Col. Tyler",20.5
2,male,0,9463,"Mcclure, Dr. Jeremy",32.5
3,female,0,9464,"Phillips, Miss. Ashley",26.2
1,male,0,9465,"Turner, Col. Justin",46.4
1,female,1,9466,"Cox, Dr. Rebecca",43.1
2,male,0,9467,"Baker, Col. James",39.5
1,male,0,9468,"Willis, Dr. James",48.8
3,female,0,9469,"Clayton, Mrs. Kristen",30.3
1,male,1,9470,"Huerta, Sir. Andrew",42.1
1,female,1,9471,"Benjamin, Mrs. Kathryn",21.5
1,male,0,9472,"Castillo, Sir. Casey",41.6
1,male,0,9473,"Castaneda, Rev. Scott",46.8
1,male,1,9474,"Carpenter, Major. Jeffrey",52.4
1,female,1,9475,"Lewis, Miss. Jennifer",51.3
1,male,0,9476,"Jones, Major. David",32.1
1,male,0,9477,"Giles, Sir. Jonathan",29.4
1,female,1,9478,"Harding, Dr. Jillian",34.6
1,male,0,9479,"Robertson, Rev. Isaac",28.7
2,male,0,9480,"Hardy, Dr. John",27.1
1,female,1,9481,"Prince, Miss. Carolyn",21.6
1,male,1,9482,"Weaver, Dr. Juan",45.9
1,male,1,9483,"Horn, Mr. Angel",53.9
2,male,0,9484,"Martinez, Rev. Michael",40.1
2,female,1,9485,"Johnson, Mrs. Julie",30.9
1,female,1,9486,"Ali, Countess. Jennifer",35.3
1,male,0,9487,"Nelson, Major. Jason",43.8
1,female,1,9488,"Hartman, Mrs. Julie",67.7
1,male,0,9489,"Gonzalez, Sir. Matthew",65.6
1,male,0,9490,"Mullins, Col. George",49.6
3,female,1,9491,"Foster, Countess. Meghan",27.1
1,male,0,9492,"Larson, Mr. Matthew",45.6
2,male,1,9493,"Rogers, Mr. Aaron",19.9
1,female,1,9494,"Sloan, Mrs. Bridget",39.8
1,male,1,9495,"Benton, Sir. Robert",40.3
3,male,1,9496,"Greene, Dr. Ian",19.1
1,male,1,9497,"Miranda, Major. Ryan",56.5
2,female,1,9498,"Werner, Dr. Lindsay",14.8
2,female,1,9499,"Vang, Dr. Candice",16.9
1,male,1,9500,"Avila, Dr. Nathaniel",19.1
2,female,1,9501,"Wright, Countess. Allison",11.7
2,female,1,9502,"Anderson, Countess. Katelyn",38.2
1,male,0,9503,"Obrien, Mr. Damon",41.4
1,male,1,9504,"Patterson, Mr. Timothy",38.2
3,male,0,9505,"Long, Sir. Todd",22.9
1,male,0,9506,"Nash, Rev. Thomas",23.4
1,male,1,9507,"Hall, Rev. Jesse",59.7
1,male,0,9508,"Gonzalez, Sir. Walter",38.4
1,male,1,9509,"Flores, Rev. Cameron",26.7
3,male,0,9510,"Castillo, Dr. Nicholas",22.3
3,male,0,9511,"Roth, Dr. Larry",29.0
1,female,0,9512,"Henderson, Countess. Karen",37.4
1,male,0,9513,"Hoffman, Dr. Joshua",68.5
3,male,0,9514,"Vasquez, Col. John",35.5
3,female,1,9515,"Lee, Dr. Summer",29.7
1,male,0,9516,"Davis, Major. Chad",42.6
1,male,0,9517,"Garcia, Col. Dale",46.2
2,male,0,9518,"Foster, Col. Edward",13.0
