PassengerId,Name,Sex,Age,SibSp,Parch
9112,"Robinson, Rev. Michael",male,22.3,0,1
9113,"Tucker, Rev. Devon",male,59.9,0,1
9114,"Carter, Lady. Valerie",female,26.2,0,0
9115,"Morris, Rev. Alex",male,40.8,0,0
9116,"White, Mr. Kevin",male,29.7,0,0
9117,"Edwards, Rev. Justin",male,19.1,0,0
9118,"Turner, Dr. Kellie",female,5.1,1,0
9119,"Smith, Dr. Russell",male,24.9,2,1
9120,"Hicks, Miss. Laurie",female,51.1,1,0
9121,"Valentine, Rev. David",male,9.7,0,1
9122,"Bradshaw, Rev. Christopher",male,36.4,1,1
9123,"Sanchez, Countess. Miranda",female,20.7,1,0
9124,"King, Countess. Kristine",female,57.7,0,0
9125,"Robles, Dr. William",male,35.9,0,0
9126,"Delgado, Lady. Alyssa",female,29.5,0,1
9127,"Price, Sir. Timothy",male,53.4,0,0
9128,"Hansen, Major. Charles",male,28.1,0,0
9129,"Foley, Mr. Eric",male,42.1,2,0
9130,"Moore, Col. Kyle",male,19.6,0,1
9131,"Carpenter, Rev. David",male,37.5,0,1
9132,"Navarro, Dr. Sean",male,24.1,0,0
9133,"Smith, Lady. Terri",female,40.4,1,1
9134,"Jones, Col. Thomas",male,38,0,0
9135,"Salazar, Sir. Michael",male,41.6,1,1
9136,"Hernandez, Dr. Bryan",male,34.1,1,1
9137,"Wright, Mrs. Tammy",female,28,0,0
9138,"Burgess, Rev. Adam",male,20.4,0,0
9139,"Morgan, Sir. Grant",male,44.9,0,0
9140,"Taylor, Dr. Luis",male,40,0,0
9141,"Davis, Lady. Mary",female,9.4,0,0
9142,"Horn, Rev. Larry",male,52.3,0,0
9143,"Wright, Mr. Travis",male,40.6,1,0
9144,"Peterson, Sir. William",male,37.7,0,0
9145,"Acosta, Countess. Amanda",female,4.4,0,0
9146,"Stewart, Major. Edward",male,47.5,0,0
9147,"Allen, Dr. Albert",male,34.3,0,0
9148,"Crane, Rev. Mitchell",male,15.9,0,0
9149,"Pierce, Major. Nicholas",male,36.1,1,0
9150,"Jackson, Sir. Alexander",male,26.9,0,1
9151,"Cox, Mr. Thomas",male,53.8,0,0
9152,"Brooks, Major. Curtis",male,36.3,0,1
9153,"Curry, Dr. Jacob",male,19.2,0,0
9154,"Ingram, Lady. Tracy",female,46.1,0,0
9155,"Griffin, Mr. Craig",male,21.4,0,0
9156,"Brown, Countess. Angela",female,51.5,0,0
9157,"Johnson, Mr. Travis",male,41.3,0,0
9158,"Hays, Major. Richard",male,21.8,0,0
9159,"Johnson, Col. Michael",male,20.4,0,0
9160,"Johnson, Mr. Christopher",male,58.2,1,0
9161,"Smith, Lady. Tracy",female,34.2,0,0
9162,"Ray, Miss. Nicole",female,23.1,0,0
9163,"Ford, Rev. John",male,17,0,0
9164,"Mack, Col. David",male,34.1,0,0
9165,"Brown, Sir. Matthew",male,40.3,0,0
9166,"Solis, Rev. Nicholas",male,32.6,0,1
9167,"Stephens, Col. Bobby",male,63.3,0,0
9168,"Trevino, Major. Andrew",male,54,0,0
9169,"Kelly, Rev. Andrew",male,25.9,0,0
9170,"Randall, Dr. Rachel",female,24.3,0,0
9171,"Patel, Rev. William",male,13.2,0,1
9172,"Warren, Mr. Michael",male,57.4,2,0
9173,"Aguilar, Sir. Alejandro",male,32.9,0,0
9174,"Ortega, Miss. Megan",female,41.9,0,1
9175,"Durham, Major. Tony",male,33.5,2,0
9176,"Acosta, Mr. Douglas",male,42.8,0,0
9177,"Schwartz, Rev. Matthew",male,55.7,0,0
9178,"Tapia, Col. Martin",male,50.9,1,0
9179,"Wright, Miss. Nancy",female,21.3,0,2
9180,"Stewart, Lady. Sandra",female,39.5,0,1
9181,"Miranda, Col. John",male,45.5,3,0
9182,"Vang, Countess. Vanessa",female,27.3,0,0
9183,"Thomas, Col. James",male,37.5,0,0
9184,"Ward, Mr. James",male,32.1,0,0
9185,"Johnson, Lady. Gina",female,38.3,1,1
9186,"Gallegos, Miss. Kathleen",female,30.4,1,0
9187,"Schmidt, Countess. Ashley",female,33.7,0,0
9188,"Webb, Major. Jeremy",male,64,0,0
9189,"Rodriguez, Col. John",male,16.5,2,0
9190,"Schmidt, Rev. Mark",male,60.5,2,0
9191,"Lee, Col. Benjamin",male,57.3,1,1
9192,"Castaneda, Rev. Jacob",male,49,1,0
9193,"Johnson, Sir. Patrick",male,35.3,0,0
9194,"Cardenas, Mr. William",male,31.6,2,0
9195,"White, Sir. James",male,38.8,1,0
9196,"Russo, Rev. Michael",male,22.8,0,1
9197,"Hunter, Rev. Richard",male,27.5,0,1
9198,"Moore, Miss. Jade",female,45.3,0,0
9199,"Green, Dr. Ryan",male,24.4,0,0
9200,"Wells, Dr. Jean",female,33.4,0,0
9201,"Baxter, Mrs. Carolyn",female,29.7,0,0
9202,"Lopez, Rev. Bryan",male,35.2,1,0
9203,"Carr, Mr. Benjamin",male,31.4,0,0
9204,"Coleman, Rev. Michael",male,51,0,1
9205,"Horton, Mrs. Allison",female,24.1,1,0
9206,"Garcia, Countess. Ashley",female,33.7,0,1
9207,"Parker, Countess. Elizabeth",female,26.6,1,1
9208,"Gutierrez, Sir. David",male,34.7,1,0
9209,"Adams, Lady. Mary",female,44.6,0,0
9210,"Scott, Lady. Jasmine",female,16.9,0,1
9211,"Roberts, Dr. James",male,20.1,1,0
9212,"Collins, Dr. Lindsey",female,38.8,0,1
9213,"Bell, Major. Ronald",male,6.1,0,0
9214,"Thomas, Major. Patrick",male,27.2,0,0
9215,"Weeks, Dr. John",male,19.8,0,0
9216,"Chavez, Col. Martin",male,64,0,0
9217,"Gibbs, Lady. Brenda",female,6.8,2,0
9218,"Barry, Col. Dillon",male,52.1,0,0
9219,"Harris, Sir. Matthew",male,0.4,0,0
9220,"Williams, Col. Marvin",male,34.6,0,1
9221,"Morales, Lady. Emily",female,44.9,1,0
9222,"Hubbard, Sir. Caleb",male,44.2,0,0
9223,"Golden, Lady. Jennifer",female,23.6,0,0
9224,"Wood, Major. Charles",male,40.9,1,0
9225,"Beasley, Dr. Diana",female,18.3,0,1
9226,"Mullins, Countess. Taylor",female,41.7,0,0
9227,"Nielsen, Countess. Maria",female,29.3,0,0
9228,"Tapia, Dr. Stacey",female,27.5,1,0
9229,"Collins, Countess. Alyssa",female,25.5,0,0
9230,"Rodriguez, Miss. Amanda",female,44.6,0,0
9231,"Ramirez, Miss. Allison",female,37.8,0,0
9232,"Cruz, Dr. Michael",male,44.8,1,0
9233,"Gomez, Miss. Jamie",female,31.5,0,0
9234,"Smith, Lady. Ellen",female,39.7,0,0
9235,"Garrison, Major. Charles",male,19.1,0,0
9236,"Gross, Mr. Jerry",male,9.6,0,0
9237,"Harris, Sir. Benjamin",male,35.8,0,0
9238,"Miller, Countess. Melissa",female,29.6,0,1
9239,"Pierce, Rev. Joshua",male,39.9,2,0
9240,"Martinez, Col. Troy",male,36.9,0,0
9241,"Fields, Rev. John",male,34.6,0,0
9242,"Parker, Sir. Douglas",male,31,1,0
9243,"Thomas, Col. Caleb",male,38.6,1,0
9244,"Marks, Col. Jason",male,38.7,1,1
9245,"Morgan, Col. Billy",male,29.5,0,0
9246,"Beck, Col. Benjamin",male,19.4,1,0
9247,"Santos, Dr. Brooke",female,24.2,1,1
9248,"Thomas, Major. Fernando",male,22.1,0,0
9249,"Gibbs, Col. Michael",male,49,0,1
9250,"Gonzalez, Dr. Glenn",male,31.6,0,0
9251,"Taylor, Major. Ryan",male,51.2,2,0
9252,"Pena, Lady. Suzanne",female,44,0,1
9253,"Rodriguez, Major. Richard",male,34.2,1,0
9254,"King, Countess. Kelly",female,47.3,0,0
9255,"Sullivan, Miss. Crystal",female,23.7,0,0
9256,"Weaver, Major. Charles",male,29.2,2,1
9257,"Kelly, Col. Steven",male,46.6,0,0
9258,"Jimenez, Major. Michael",male,15.7,0,0
9259,"Thomas, Major. Gary",male,21.7,0,0
9260,"West, Countess. Katherine",female,20.5,0,0
9261,"Long, Miss. Donna",female,30.4,1,0
9262,"Reyes, Miss. Linda",female,38.3,0,0
9263,"Gallegos, Miss. Lori",female,12.8,1,0
9264,"Farmer, Dr. Robert",male,47.3,0,1
9265,"Bradley, Dr. Ricky",male,19.9,0,0
9266,"Scott, Rev. Michael",male,63.5,0,1
9267,"Maldonado, Dr. Kathleen",female,30.7,1,1
9268,"Franklin, Lady. Cynthia",female,25.9,0,0
9269,"Baker, Major. Dakota",male,38.1,0,0
9270,"Perez, Dr. Frank",male,52.8,0,2
9271,"Owen, Col. William",male,37.2,0,0
9272,"Whitney, Dr. Jason",male,40.3,0,0
9273,"Garcia, Col. Austin",male,16.2,1,0
9274,"Warner, Dr. Jim",male,47.6,0,0
9275,"Baker, Mr. Chad",male,53.7,0,0
9276,"Anderson, Rev. Anthony",male,9.4,0,1
9277,"Frank, Dr. Sean",male,29.3,0,0
9278,"Clements, Mrs. Christina",female,30.7,0,0
9279,"Norton, Rev. Douglas",male,63,0,0
9280,"Sims, Mr. Jesse",male,12.2,0,0
9281,"Miller, Mrs. Anna",female,27.7,1,0
9282,"Nelson, Major. Ryan",male,38,1,0
9283,"Brown, Major. Allen",male,6.7,1,0
9284,"Walker, Mrs. Vanessa",female,32.5,0,0
9285,"Mason, Countess. Emily",female,11.5,0,0
9286,"Mooney, Sir. Paul",male,33.2,0,0
9287,"Taylor, Rev. Richard",male,31.2,0,0
9288,"Reese, Dr. Tabitha",female,27.6,0,0
9289,"Jones, Col. Scott",male,34.1,1,0
9290,"Pitts, Mrs. Shannon",female,22.4,0,0
9291,"King, Sir. Daniel",male,17,0,0
9292,"Bartlett, Dr. Leah",female,25,0,1
9293,"Flores, Countess. Kim",female,18.6,0,0
9294,"Dunn, Rev. Kevin",male,63.9,0,0
9295,"Hamilton, Major. Adam",male,23.8,0,1
9296,"White, Miss. Maria",female,28.2,1,0
9297,"Newman, Lady. Valerie",female,14.8,0,0
9298,"Shaw, Dr. Lynn",female,35.6,1,1
9299,"Daugherty, Sir. Larry",male,17.1,0,0
9300,"Robinson, Dr. Scott",male,47.6,0,0
9301,"Sharp, Sir. Craig",male,39.2,0,0
9302,"Lee, Col. Brandon",male,50.9,2,0
9303,"Callahan, Major. Timothy",male,54.6,1,0
9304,"Mckee, Dr. Joshua",male,42.6,1,0
9305,"Carr, Sir. Vincent",male,28.5,2,0
9306,"Wright, Dr. Albert",male,57.4,0,0
9307,"Valdez, Col. Adam",male,54.8,1,0
9308,"Fernandez, Dr. Nancy",female,34.9,1,0
9309,"Morrison, Lady. Caroline",female,39.6,1,0
9310,"Smith, Rev. Douglas",male,31.2,0,0
9311,"Green, Major. Brandon",male,26.6,1,0
9312,"Booth, Miss. Meghan",female,16.5,0,0
9313,"Pineda, Major. David",male,30.7,0,0
9314,"Smith, Lady. Lisa",female,54.6,1,0
9315,"Harris, Major. Dale",male,7.3,0,0
9316,"Ward, Mr. Brian",male,32.2,0,0
9317,"Fischer, Dr. Rebecca",female,30.9,0,0
9318,"Adams, Dr. Lauren",female,41.3,0,0
9319,"Cunningham, Dr. Paul",male,40.3,0,1
9320,"Carlson, Sir. Paul",male,0.3,1,0
9321,"Best, Col. Aaron",male,25.4,0,0
9322,"Mitchell, Major. Joshua",male,26.2,0,0
9323,"Morris, Rev. Keith",male,42.7,1,0
9324,"Henson, Major. Aaron",male,29.1,1,1
9325,"Knight, Rev. Aaron",male,22.4,0,0
9326,"Guzman, Countess. Felicia",female,11.7,0,0
9327,"Holmes, Major. Isaac",male,13.8,1,0
9328,"Barker, Sir. Zachary",male,33.5,0,0
9329,"Wheeler, Dr. Robert",male,61.6,0,0
9330,"Hart, Mrs. Tina",female,15,0,0
9331,"Strong, Rev. Raymond",male,39.6,0,0
9332,"Heath, Rev. Stephen",male,41,0,0
9333,"Johnston, Rev. Joseph",male,33.6,0,0
9334,"Zimmerman, Mr. Ryan",male,21.3,0,0
9335,"Huynh, Rev. Kyle",male,60,1,0
9336,"Cox, Countess. Kimberly",female,40,0,1
9337,"Blankenship, Sir. William",male,40.7,0,2
9338,"Farmer, Sir. John",male,31.3,0,1
9339,"Wong, Dr. Mark",male,34.3,2,0
9340,"Rodriguez, Col. Eric",male,30.6,1,0
9341,"Ford, Miss. Rebecca",female,37.8,0,2
9342,"Rice, Col. Jesse",male,22.1,0,0
9343,"Lopez, Mrs. Carrie",female,24.9,1,0
9344,"Perez, Dr. Lori",female,30.9,1,0
9345,"Kennedy, Dr. James",male,52,0,1
9346,"Allen, Dr. Russell",male,35.2,1,0
9347,"Brewer, Dr. Eric",male,34.4,1,0
9348,"Hughes, Dr. Antonio",male,31.2,1,0
9349,"Allen, Major. Brian",male,61.5,0,1
9350,"Jacobs, Col. Gregory",male,22.9,0,0
9351,"Thomas, Miss. Bethany",female,45.7,0,0
9352,"Rivas, Mr. Danny",male,19.6,0,1
9353,"Bailey, Major. Michael",male,29.8,0,0
9354,"Richardson, Rev. Marvin",male,44.2,0,0
9355,"Cooper, Dr. David",male,31.2,0,0
9356,"Rich, Dr. Ruben",male,9.4,0,0
9357,"Shaw, Dr. Shane",male,42.7,0,0
9358,"Harrison, Major. Christopher",male,34,0,0
9359,"Hernandez, Lady. Heather",female,26.5,0,1
9360,"Lee, Col. Brian",male,45.6,0,0
9361,"Suarez, Major. Mike",male,28.6,0,0
9362,"Williams, Mr. Michael",male,21.4,0,0
9363,"Lam, Major. John",male,33.4,0,0
9364,"Davenport, Miss. Kylie",female,30.8,0,0
9365,"Andersen, Major. Dennis",male,35.5,0,0
9366,"Oconnor, Col. Troy",male,40.6,0,1
9367,"Harrell, Mr. Russell",male,32.3,0,0
9368,"Whitehead, Major. Jason",male,40.5,0,0
9369,"Holt, Mr. Thomas",male,31.8,0,0
9370,"Lawrence, Dr. Brett",male,35.1,0,1
9371,"Hahn, Mr. Carlos",male,44.9,1,0
9372,"Davis, Dr. Charles",male,45.8,2,0
9373,"Smith, Col. Dustin",male,21.7,1,0
9374,"Gonzalez, Mr. Darryl",male,45,1,2
9375,"Newman, Sir. James",male,51.1,1,0
9376,"Jones, Col. Todd",male,16.8,0,0
9377,"Nicholson, Sir. Timothy",male,51,0,1
9378,"Ramirez, Lady. Stacy",female,18.3,0,0
9379,"Jackson, Rev. Mark",male,18.6,0,0
9380,"Lane, Mr. Daniel",male,52.7,0,0
9381,"Rojas, Dr. Kayla",female,28.5,1,0
9382,"Fox, Mr. Steven",male,26.7,0,0
9383,"Sosa, Dr. Beth",female,35.8,0,0
9384,"Warren, Mr. James",male,47.2,0,0
9385,"Richards, Col. Brian",male,54.2,0,0
9386,"Cunningham, Miss. Jamie",female,24.5,0,0
9387,"Taylor, Rev. Gabriel",male,47.6,0,0
9388,"Yang, Mrs. Christine",female,14.6,1,1
9389,"Rojas, Countess. Lindsey",female,41.5,2,0
9390,"Hernandez, Major. Scott",male,34,0,1
9391,"Archer, Dr. Alexander",male,35.4,0,1
9392,"Morgan, Dr. Ryan",male,25.7,0,1
9393,"Franklin, Dr. Jason",male,11,0,0
9394,"Gonzales, Countess. Lisa",female,24.6,0,0
9395,"Friedman, Col. Jason",male,42,0,0
9396,"Delgado, Dr. Jesse",male,6.6,0,0
9397,"Salinas, Sir. Michael",male,40.2,0,0
9398,"Green, Lady. Julie",female,23.9,0,0
9399,"Martin, Mr. Kyle",male,26.4,0,0
9400,"Stone, Col. James",male,26.6,0,0
9401,"Clark, Major. Nathan",male,36.6,0,1
9402,"Reese, Col. James",male,34.7,0,0
9403,"Anderson, Sir. Billy",male,35.4,0,0
9404,"Wilson, Countess. Cynthia",female,14.4,0,0
9405,"Scott, Dr. Anthony",male,5.6,0,0
9406,"Martin, Lady. Donna",female,37.6,0,1
9407,"Bond, Sir. Thomas",male,26.1,3,0
9408,"Murphy, Mr. Jason",male,33.4,0,0
9409,"Brennan, Dr. Julia",female,39.9,2,0
9410,"Hart, Countess. Amanda",female,39.6,1,0
9411,"Garza, Dr. Edward",male,28.2,1,0
9412,"Ross, Countess. Tiffany",female,7.7,0,0
9413,"Oneal, Mr. Aaron",male,26.9,1,0
9414,"Ware, Major. Oscar",male,40.2,1,0
9415,"Mosley, Dr. Jonathan",male,46.5,1,1
9416,"Graham, Sir. Robert",male,30.7,1,0
9417,"Martinez, Rev. Brandon",male,23.7,0,0
9418,"Cross, Countess. Megan",female,15.7,0,0
9419,"West, Rev. Christopher",male,34.1,0,1
9420,"Martin, Major. Andrew",male,15.2,0,1
9421,"Boyd, Col. John",male,68.3,0,0
9422,"Shah, Miss. Melissa",female,18.1,0,0
9423,"Wells, Dr. Maurice",male,65.3,0,0
9424,"Wilson, Miss. Sherry",female,31.8,1,0
9425,"Taylor, Mrs. Donna",female,33.3,1,0
9426,"Cardenas, Mr. Christopher",male,45.8,1,0
9427,"Murphy, Dr. Michael",male,64.4,0,0
9428,"Johnson, Rev. Manuel",male,22.3,0,0
9429,"Chavez, Countess. Susan",female,12.9,0,0
9430,"Mcgee, Dr. Christopher",male,39.1,0,0
9431,"Mcintyre, Mrs. Robin",female,31.5,0,1
9432,"Gilbert, Mr. Gerald",male,19.8,1,0
9433,"Johnson, Col. Jason",male,47.9,0,0
9434,"Jackson, Major. Brett",male,59.7,0,0
9435,"Lamb, Major. Michael",male,36,0,0
9436,"Clements, Countess. Courtney",female,40.7,0,0
9437,"Smith, Col. Scott",male,7.5,1,1
9438,"French, Major. John",male,15.8,1,0
9439,"Walker, Mr. Leonard",male,33.7,0,0
9440,"Wright, Dr. Shane",male,60.2,1,0
9441,"Armstrong, Dr. George",male,29.9,1,0
9442,"Castillo, Sir. Marvin",male,29.6,0,2
9443,"Krause, Mr. David",male,13.6,0,1
9444,"Tucker, Lady. Laura",female,36.5,0,0
9445,"Fowler, Miss. Cynthia",female,36.5,1,0
9446,"Smith, Sir. Mark",male,22,0,0
9447,"Harding, Mr. Adrian",male,31.1,0,0
9448,"Wolfe, Dr. Jeremiah",male,49.6,0,0
9449,"Green, Major. Richard",male,6.5,0,0
9450,"Perez, Sir. Aaron",male,71.4,0,0
9451,"Ochoa, Miss. Karen",female,13.4,0,0
9452,"Ross, Rev. Ryan",male,37,0,1
9453,"Stevenson, Col. Sean",male,35.3,2,0
9454,"Fox, Miss. Nancy",female,12.6,1,0
9455,"Charles, Miss. Maria",female,21.9,0,0
9456,"Ibarra, Col. Charles",male,23.5,0,0
9457,"Thomas, Rev. William",male,25,3,0
9458,"Davenport, Sir. Dustin",male,57.3,1,0
9459,"Johns, Mr. Antonio",male,25.5,0,0
9460,"Harrington, Major. Calvin",male,48.4,0,1
9461,"Obrien, Col. Eric",male,27.8,0,0
9462,"Miller, Col. Tyler",male,20.5,1,1
9463,"Mcclure, Dr. Jeremy",male,32.5,0,1
9464,"Phillips, Miss. Ashley",female,26.2,0,0
9465,"Turner, Col. Justin",male,46.4,0,0
9466,"Cox, Dr. Rebecca",female,43.1,3,0
9467,"Baker, Col. James",male,39.5,2,1
9468,"Willis, Dr. James",male,48.8,0,0
9469,"Clayton, Mrs. Kristen",female,30.3,0,0
9470,"Huerta, Sir. Andrew",male,42.1,1,0
9471,"Benjamin, Mrs. Kathryn",female,21.5,1,1
9472,"Castillo, Sir. Casey",male,41.6,0,1
9473,"Castaneda, Rev. Scott",male,46.8,1,0
9474,"Carpenter, Major. Jeffrey",male,52.4,0,1
9475,"Lewis, Miss. Jennifer",female,51.3,0,0
9476,"Jones, Major. David",male,32.1,0,0
9477,"Giles, Sir. Jonathan",male,29.4,0,2
9478,"Harding, Dr. Jillian",female,34.6,0,0
9479,"Robertson, Rev. Isaac",male,28.7,0,0
9480,"Hardy, Dr. John",male,27.1,2,0
9481,"Prince, Miss. Carolyn",female,21.6,1,0
9482,"Weaver, Dr. Juan",male,45.9,0,0
9483,"Horn, Mr. Angel",male,53.9,0,0
9484,"Martinez, Rev. Michael",male,40.1,2,0
9485,"Johnson, Mrs. Julie",female,30.9,0,1
9486,"Ali, Countess. Jennifer",female,35.3,0,0
9487,"Nelson, Major. Jason",male,43.8,0,0
9488,"Hartman, Mrs. Julie",female,67.7,0,0
9489,"Gonzalez, Sir. Matthew",male,65.6,0,0
9490,"Mullins, Col. George",male,49.6,0,0
9491,"Foster, Countess. Meghan",female,27.1,1,0
9492,"Larson, Mr. Matthew",male,45.6,0,0
9493,"Rogers, Mr. Aaron",male,19.9,0,0
9494,"Sloan, Mrs. Bridget",female,39.8,0,0
9495,"Benton, Sir. Robert",male,40.3,0,0
9496,"Greene, Dr. Ian",male,19.1,1,0
9497,"Miranda, Major. Ryan",male,56.5,0,0
9498,"Werner, Dr. Lindsay",female,14.8,2,0
9499,"Vang, Dr. Candice",female,16.9,2,0
9500,"Avila, Dr. Nathaniel",male,19.1,1,0
9501,"Wright, Countess. Allison",female,11.7,0,0
9502,"Anderson, Countess. Katelyn",female,38.2,0,0
9503,"Obrien, Mr. Damon",male,41.4,0,0
9504,"Patterson, Mr. Timothy",male,38.2,0,0
9505,"Long, Sir. Todd",male,22.9,1,1
9506,"Nash, Rev. Thomas",male,23.4,2,0
9507,"Hall, Rev. Jesse",male,59.7,0,0
9508,"Gonzalez, Sir. Walter",male,38.4,0,0
9509,"Flores, Rev. Cameron",male,26.7,1,1
9510,"Castillo, Dr. Nicholas",male,22.3,0,0
9511,"Roth, Dr. Larry",male,29,0,0
9512,"Henderson, Countess. Karen",female,37.4,1,0
9513,"Hoffman, Dr. Joshua",male,68.5,0,1
9514,"Vasquez, Col. John",male,35.5,0,0
9515,"Lee, Dr. Summer",female,29.7,0,0
9516,"Davis, Major. Chad",male,42.6,1,0
9517,"Garcia, Col. Dale",male,46.2,0,0
9518,"Foster, Col. Edward",male,13,1,0
9519,"Ramos, Dr. Carlos",male,29.4,2,1
9520,"Wilkinson, Major. Steven",male,33.9,0,0
9521,"Bailey, Major. Brian",male,31.4,0,0
9522,"Hicks, Mrs. Susan",female,25.5,0,0
9523,"Singleton, Miss. Tanya",female,31.3,0,0
9524,"Jenkins, Dr. Shawn",male,29,0,1
9525,"Long, Sir. Edward",male,30.6,0,0
9526,"Schmidt, Mr. Raymond",male,41,1,1
9527,"Ramirez, Rev. Travis",male,46.5,0,0
9528,"Hunt, Dr. Carrie",female,26.1,2,1
9529,"Kim, Mrs. Teresa",female,24.3,1,0
9530,"Sanchez, Dr. Kelsey",female,46.2,0,0
9531,"Oliver, Lady. Chelsea",female,0.4,0,0
9532,"Summers, Countess. Abigail",female,32.5,0,0
9533,"Barry, Miss. Sharon",female,44.9,0,0
9534,"Nguyen, Lady. Felicia",female,22,0,0
9535,"Sheppard, Major. Casey",male,38,1,0
9536,"Taylor, Dr. Eugene",male,7.2,0,0
9537,"Stuart, Mr. Jonathan",male,31.2,1,0
9538,"Gonzalez, Col. Alexander",male,42.6,0,2
9539,"Benjamin, Dr. Anthony",male,29.4,0,0
9540,"Cox, Dr. Tony",male,22.1,0,0
9541,"Church, Rev. Anthony",male,29.9,0,0
9542,"Chase, Miss. Christine",female,18.8,1,0
9543,"Franklin, Sir. Jeffery",male,51.9,2,1
9544,"Clay, Mrs. Kristine",female,39,0,0
9545,"Smith, Mr. Jeremy",male,50.9,0,0
9546,"Hamilton, Major. Tyler",male,28.8,0,0
9547,"Gilmore, Countess. Vanessa",female,7.6,0,0
9548,"Shah, Rev. William",male,26.5,0,1
9549,"Hays, Rev. Carlos",male,27.9,1,0
9550,"Douglas, Dr. Jenna",female,53.5,0,0
9551,"Johnson, Col. Michael",male,46.3,0,1
9552,"Watson, Dr. Amanda",female,33.7,1,0
9553,"Anderson, Sir. Zachary",male,29.9,0,0
9554,"Rivera, Dr. Amy",female,46,1,0
9555,"Moore, Mrs. Elaine",female,33.6,0,0
9556,"Sullivan, Col. Eric",male,21.6,2,0
9557,"Ray, Sir. Cory",male,33.2,0,0
9558,"Noble, Lady. Katherine",female,36.7,0,0
9559,"Scott, Col. John",male,41.6,1,1
9560,"Ross, Major. Robert",male,8.8,0,0
9561,"Peterson, Dr. Angela",female,31.1,0,0
9562,"Gonzalez, Dr. Jamie",female,23.8,0,0
9563,"Sullivan, Mrs. Andrea",female,30.1,0,0
9564,"Gutierrez, Rev. Timothy",male,55.1,2,0
9565,"Lin, Dr. Sarah",female,27,0,0
9566,"Chaney, Countess. Jacqueline",female,30.6,0,0
9567,"Webb, Col. Jordan",male,7.4,0,1
9568,"Lopez, Lady. Crystal",female,35.1,0,1
9569,"Kelly, Sir. Andrew",male,30.4,2,0
9570,"Duran, Countess. Jill",female,27.6,0,0
9571,"Hanna, Miss. Shannon",female,48.8,0,1
9572,"Weiss, Dr. Katrina",female,36.4,1,0
9573,"Campbell, Rev. Michael",male,28,0,0
9574,"Morris, Miss. Joanna",female,20.8,1,0
9575,"Hunter, Countess. Chelsea",female,16.2,0,1
9576,"Owens, Col. Martin",male,24.9,0,2
9577,"Smith, Mr. Tanner",male,35.9,0,2
9578,"Combs, Rev. Cameron",male,30.9,0,0
9579,"Thompson, Sir. James",male,24.5,0,0
9580,"Hoffman, Dr. Elizabeth",female,39,2,0
9581,"Franco, Mr. Austin",male,12.3,0,0
9582,"Proctor, Major. Parker",male,35,1,1
9583,"Montoya, Col. Keith",male,14.7,0,1
9584,"Clarke, Major. Michael",male,38.3,3,1
9585,"Maxwell, Dr. Colleen",female,41.3,2,0
9586,"Brooks, Countess. Valerie",female,4.9,0,0
9587,"Martinez, Major. James",male,12.7,0,0
9588,"Smith, Mr. Russell",male,29.3,0,0
9589,"Douglas, Countess. Cynthia",female,26,0,0
9590,"Rowe, Dr. Lindsey",female,38.1,0,0
9591,"Sutton, Mrs. Stephanie",female,26.4,2,0
9592,"Frazier, Mr. Kevin",male,49.2,2,1
9593,"Gutierrez, Dr. Craig",male,12.6,0,0
9594,"Rhodes, Mrs. Theresa",female,10.7,0,0
9595,"Rose, Mrs. Terry",female,28,1,0
9596,"Harris, Col. Isaiah",male,42.9,0,0
9597,"Phelps, Lady. Margaret",female,24.4,1,0
9598,"Watson, Mr. Joshua",male,28.5,3,0
9599,"Mcknight, Sir. Daniel",male,44.7,0,0
9600,"Jacobs, Sir. Kevin",male,34.2,2,0
9601,"Martinez, Sir. Robert",male,27.4,0,0
9602,"Perry, Mr. James",male,25.6,0,0
9603,"Myers, Dr. Jackson",male,52.1,0,0
9604,"Hall, Mrs. Kimberly",female,47.1,0,0
9605,"Hood, Dr. James",male,18.3,0,1
9606,"Torres, Sir. Shawn",male,29.1,0,0
9607,"Bradshaw, Sir. Tommy",male,34.6,2,0
9608,"Martinez, Rev. Bobby",male,37.7,2,0
9609,"Cook, Major. Donald",male,54,0,0
9610,"Meza, Major. Daniel",male,26,0,0
9611,"Kim, Mrs. Kendra",female,26.4,0,0
9612,"Rogers, Major. Michael",male,39.9,0,1
9613,"Chavez, Dr. Robert",male,22.5,0,0
9614,"Henson, Major. David",male,53,1,0
9615,"Walker, Mr. Dwayne",male,27.8,0,0
9616,"Johnson, Dr. Andrew",male,59.1,0,0
9617,"Morris, Miss. Karen",female,17.2,0,0
9618,"Hughes, Sir. John",male,36.6,0,0
9619,"Curry, Major. Kevin",male,24,0,0
9620,"Davis, Col. Thomas",male,46,1,0
9621,"Taylor, Mrs. Jordan",female,8.8,2,0
9622,"Hurst, Miss. Judith",female,44.8,1,0
9623,"Fisher, Dr. Nicole",female,47.4,1,0
9624,"Acosta, Sir. Charles",male,54.8,1,0
9625,"Mendez, Mr. Christopher",male,67.1,2,0
9626,"Leon, Mrs. Jennifer",female,21.1,0,0
9627,"Haley, Dr. Matthew",male,58.9,0,0
9628,"Mcfarland, Dr. Stacy",female,25.3,1,0
9629,"Robbins, Rev. Dylan",male,36.7,0,1
9630,"Martinez, Mr. Christopher",male,7.5,0,0
9631,"Hernandez, Col. Kevin",male,45.8,0,1
9632,"Lynch, Miss. Katie",female,36.2,1,0
